Title,Fermi,Ticks,Label,HSP,Energy,Edos,Ba$(6s)$,Ba$(5p)$,Ba_tot,Ti$(4s)$,Ti$(3p)$,Ti$(3d)$,Ti_tot,O$(2s)$,O$(2p)$,O_tot,DOS
,,,,3.9492,0.2985,,,,,,,,,,,,
,,,,3.9735,0.3032,,,,,,,,,,,,
,,,,3.9978,0.3097,,,,,,,,,,,,
,,,,4.0221,0.3177,,,,,,,,,,,,
,,,,4.0464,0.3272,,,,,,,,,,,,
,,,,4.0707,0.3354,,,,,,,,,,,,
,,,,4.0951,0.3046,,,,,,,,,,,,
,,,,4.1194,0.2726,,,,,,,,,,,,
,,,,4.1437,0.2402,,,,,,,,,,,,
,,,,4.168,0.2083,,,,,,,,,,,,
,,,,4.1923,0.1776,,,,,,,,,,,,
,,,,4.2166,0.1527,,,,,,,,,,,,
,,,,4.241,0.1466,,,,,,,,,,,,
,,,,4.2653,0.1414,,,,,,,,,,,,
,,,,4.2896,0.1372,,,,,,,,,,,,
,,,,4.3139,0.1338,,,,,,,,,,,,
,,,,4.3382,0.1314,,,,,,,,,,,,
,,,,4.3625,0.13,,,,,,,,,,,,
,,,,4.3868,0.1295,,,,,,,,,,,,
,,,,4.3868,-0.0166,,,,,,,,,,,,
,,,,4.4112,-0.0204,,,,,,,,,,,,
,,,,4.4355,-0.0319,,,,,,,,,,,,
,,,,4.4598,-0.0506,,,,,,,,,,,,
,,,,4.4841,-0.076,,,,,,,,,,,,
,,,,4.5084,-0.1074,,,,,,,,,,,,
,,,,4.5327,-0.1438,,,,,,,,,,,,
,,,,4.5571,-0.1844,,,,,,,,,,,,
,,,,4.5814,-0.2279,,,,,,,,,,,,
,,,,4.6057,-0.2734,,,,,,,,,,,,
,,,,4.63,-0.3195,,,,,,,,,,,,
,,,,4.6543,-0.3653,,,,,,,,,,,,
,,,,4.6786,-0.4095,,,,,,,,,,,,
,,,,4.703,-0.4513,,,,,,,,,,,,
,,,,4.7273,-0.4895,,,,,,,,,,,,
,,,,4.7516,-0.5234,,,,,,,,,,,,
,,,,4.7759,-0.5522,,,,,,,,,,,,
,,,,4.8002,-0.5753,,,,,,,,,,,,
,,,,4.8245,-0.5922,,,,,,,,,,,,
,,,,4.8488,-0.6025,,,,,,,,,,,,
,,,,4.8732,-0.6059,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,0,0.1207,,,,,,,,,,,,
,,,,0.025,0.1228,,,,,,,,,,,,
,,,,0.05,0.1292,,,,,,,,,,,,
,,,,0.075,0.1396,,,,,,,,,,,,
,,,,0.1,0.1537,,,,,,,,,,,,
,,,,0.125,0.1712,,,,,,,,,,,,
,,,,0.15,0.1915,,,,,,,,,,,,
,,,,0.175,0.2142,,,,,,,,,,,,
,,,,0.2,0.2386,,,,,,,,,,,,
,,,,0.225,0.2642,,,,,,,,,,,,
,,,,0.25,0.2903,,,,,,,,,,,,
,,,,0.275,0.3163,,,,,,,,,,,,
,,,,0.3,0.3416,,,,,,,,,,,,
,,,,0.325,0.3655,,,,,,,,,,,,
,,,,0.35,0.3875,,,,,,,,,,,,
,,,,0.375,0.407,,,,,,,,,,,,
,,,,0.4,0.4236,,,,,,,,,,,,
,,,,0.425,0.437,,,,,,,,,,,,
,,,,0.45,0.4467,,,,,,,,,,,,
,,,,0.475,0.4527,,,,,,,,,,,,
,,,,0.5,0.4547,,,,,,,,,,,,
,,,,0.525,0.4515,,,,,,,,,,,,
,,,,0.55,0.442,,,,,,,,,,,,
,,,,0.575,0.4266,,,,,,,,,,,,
,,,,0.6,0.4057,,,,,,,,,,,,
,,,,0.625,0.3799,,,,,,,,,,,,
,,,,0.65,0.35,,,,,,,,,,,,
,,,,0.675,0.3169,,,,,,,,,,,,
,,,,0.7,0.3097,,,,,,,,,,,,
,,,,0.725,0.3232,,,,,,,,,,,,
,,,,0.75,0.3374,,,,,,,,,,,,
,,,,0.775,0.3519,,,,,,,,,,,,
,,,,0.8,0.3662,,,,,,,,,,,,
,,,,0.825,0.3799,,,,,,,,,,,,
,,,,0.85,0.3927,,,,,,,,,,,,
,,,,0.875,0.4042,,,,,,,,,,,,
,,,,0.9,0.4142,,,,,,,,,,,,
,,,,0.925,0.4222,,,,,,,,,,,,
,,,,0.95,0.4281,,,,,,,,,,,,
,,,,0.975,0.4317,,,,,,,,,,,,
,,,,1,0.4329,,,,,,,,,,,,
,,,,1.0354,0.4305,,,,,,,,,,,,
,,,,1.0707,0.4233,,,,,,,,,,,,
,,,,1.1061,0.4116,,,,,,,,,,,,
,,,,1.1414,0.3958,,,,,,,,,,,,
,,,,1.1768,0.3767,,,,,,,,,,,,
,,,,1.2121,0.3552,,,,,,,,,,,,
,,,,1.2475,0.3338,,,,,,,,,,,,
,,,,1.2828,0.3254,,,,,,,,,,,,
,,,,1.3182,0.3461,,,,,,,,,,,,
,,,,1.3536,0.3653,,,,,,,,,,,,
,,,,1.3889,0.3708,,,,,,,,,,,,
,,,,1.4243,0.3608,,,,,,,,,,,,
,,,,1.4596,0.337,,,,,,,,,,,,
,,,,1.495,0.3023,,,,,,,,,,,,
,,,,1.5303,0.2613,,,,,,,,,,,,
,,,,1.5657,0.2188,,,,,,,,,,,,
,,,,1.601,0.1796,,,,,,,,,,,,
,,,,1.6364,0.1481,,,,,,,,,,,,
,,,,1.6718,0.1277,,,,,,,,,,,,
,,,,1.7071,0.1207,,,,,,,,,,,,
,,,,1.7314,0.1214,,,,,,,,,,,,
,,,,1.7557,0.1237,,,,,,,,,,,,
,,,,1.7801,0.1275,,,,,,,,,,,,
,,,,1.8044,0.1326,,,,,,,,,,,,
,,,,1.8287,0.1415,,,,,,,,,,,,
,,,,1.853,0.1685,,,,,,,,,,,,
,,,,1.8773,0.1987,,,,,,,,,,,,
,,,,1.9016,0.2314,,,,,,,,,,,,
,,,,1.9259,0.2657,,,,,,,,,,,,
,,,,1.9503,0.3008,,,,,,,,,,,,
,,,,1.9746,0.3358,,,,,,,,,,,,
,,,,1.9989,0.3699,,,,,,,,,,,,
,,,,2.0232,0.4022,,,,,,,,,,,,
,,,,2.0475,0.4321,,,,,,,,,,,,
,,,,2.0718,0.4587,,,,,,,,,,,,
,,,,2.0962,0.4814,,,,,,,,,,,,
,,,,2.1205,0.4997,,,,,,,,,,,,
,,,,2.1448,0.513,,,,,,,,,,,,
,,,,2.1691,0.5212,,,,,,,,,,,,
,,,,2.1934,0.5239,,,,,,,,,,,,
,,,,2.2184,0.5213,,,,,,,,,,,,
,,,,2.2434,0.5134,,,,,,,,,,,,
,,,,2.2684,0.5006,,,,,,,,,,,,
,,,,2.2934,0.4831,,,,,,,,,,,,
,,,,2.3184,0.4616,,,,,,,,,,,,
,,,,2.3434,0.4366,,,,,,,,,,,,
,,,,2.3684,0.4089,,,,,,,,,,,,
,,,,2.3934,0.3792,,,,,,,,,,,,
,,,,2.4184,0.3484,,,,,,,,,,,,
,,,,2.4434,0.3513,,,,,,,,,,,,
,,,,2.4684,0.3677,,,,,,,,,,,,
,,,,2.4934,0.3839,,,,,,,,,,,,
,,,,2.5184,0.3994,,,,,,,,,,,,
,,,,2.5434,0.4138,,,,,,,,,,,,
,,,,2.5684,0.4268,,,,,,,,,,,,
,,,,2.5934,0.438,,,,,,,,,,,,
,,,,2.6184,0.4471,,,,,,,,,,,,
,,,,2.6434,0.4537,,,,,,,,,,,,
,,,,2.6684,0.4578,,,,,,,,,,,,
,,,,2.6934,0.4592,,,,,,,,,,,,
,,,,2.7184,0.4512,,,,,,,,,,,,
,,,,2.7434,0.4275,,,,,,,,,,,,
,,,,2.7684,0.3893,,,,,,,,,,,,
,,,,2.7934,0.3382,,,,,,,,,,,,
,,,,2.8184,0.2765,,,,,,,,,,,,
,,,,2.8434,0.2064,,,,,,,,,,,,
,,,,2.8684,0.1307,,,,,,,,,,,,
,,,,2.8934,0.0519,,,,,,,,,,,,
,,,,2.9184,-0.0273,,,,,,,,,,,,
,,,,2.9434,-0.1042,,,,,,,,,,,,
,,,,2.9684,-0.1758,,,,,,,,,,,,
,,,,2.9934,-0.2399,,,,,,,,,,,,
,,,,3.0184,-0.2955,,,,,,,,,,,,
,,,,3.0434,-0.3432,,,,,,,,,,,,
,,,,3.0684,-0.3837,,,,,,,,,,,,
,,,,3.0934,-0.4172,,,,,,,,,,,,
,,,,3.1184,-0.4436,,,,,,,,,,,,
,,,,3.1434,-0.4627,,,,,,,,,,,,
,,,,3.1684,-0.4743,,,,,,,,,,,,
,,,,3.1934,-0.4781,,,,,,,,,,,,
,,,,3.2288,-0.4704,,,,,,,,,,,,
,,,,3.2641,-0.4471,,,,,,,,,,,,
,,,,3.2995,-0.4081,,,,,,,,,,,,
,,,,3.3348,-0.3512,,,,,,,,,,,,
,,,,3.3702,-0.2711,,,,,,,,,,,,
,,,,3.4056,-0.1701,,,,,,,,,,,,
,,,,3.4409,-0.0602,,,,,,,,,,,,
,,,,3.4763,0.0482,,,,,,,,,,,,
,,,,3.5116,0.1473,,,,,,,,,,,,
,,,,3.547,0.2306,,,,,,,,,,,,
,,,,3.5823,0.2937,,,,,,,,,,,,
,,,,3.6177,0.3345,,,,,,,,,,,,
,,,,3.653,0.3536,,,,,,,,,,,,
,,,,3.6884,0.3553,,,,,,,,,,,,
,,,,3.7238,0.3947,,,,,,,,,,,,
,,,,3.7591,0.4403,,,,,,,,,,,,
,,,,3.7945,0.4765,,,,,,,,,,,,
,,,,3.8298,0.5028,,,,,,,,,,,,
,,,,3.8652,0.5186,,,,,,,,,,,,
,,,,3.9005,0.5239,,,,,,,,,,,,
,,,,3.9005,0.4547,,,,,,,,,,,,
,,,,3.9248,0.4519,,,,,,,,,,,,
,,,,3.9492,0.4438,,,,,,,,,,,,
,,,,3.9735,0.4304,,,,,,,,,,,,
,,,,3.9978,0.4123,,,,,,,,,,,,
,,,,4.0221,0.39,,,,,,,,,,,,
,,,,4.0464,0.3641,,,,,,,,,,,,
,,,,4.0707,0.338,,,,,,,,,,,,
,,,,4.0951,0.3497,,,,,,,,,,,,
,,,,4.1194,0.362,,,,,,,,,,,,
,,,,4.1437,0.3748,,,,,,,,,,,,
,,,,4.168,0.3878,,,,,,,,,,,,
,,,,4.1923,0.4004,,,,,,,,,,,,
,,,,4.2166,0.4126,,,,,,,,,,,,
,,,,4.241,0.4239,,,,,,,,,,,,
,,,,4.2653,0.434,,,,,,,,,,,,
,,,,4.2896,0.4427,,,,,,,,,,,,
,,,,4.3139,0.4498,,,,,,,,,,,,
,,,,4.3382,0.4549,,,,,,,,,,,,
,,,,4.3625,0.4581,,,,,,,,,,,,
,,,,4.3868,0.4592,,,,,,,,,,,,
,,,,4.3868,0.4329,,,,,,,,,,,,
,,,,4.4112,0.426,,,,,,,,,,,,
,,,,4.4355,0.4058,,,,,,,,,,,,
,,,,4.4598,0.373,,,,,,,,,,,,
,,,,4.4841,0.3291,,,,,,,,,,,,
,,,,4.5084,0.2756,,,,,,,,,,,,
,,,,4.5327,0.2146,,,,,,,,,,,,
,,,,4.5571,0.1481,,,,,,,,,,,,
,,,,4.5814,0.0781,,,,,,,,,,,,
,,,,4.6057,0.0066,,,,,,,,,,,,
,,,,4.63,-0.0646,,,,,,,,,,,,
,,,,4.6543,-0.1338,,,,,,,,,,,,
,,,,4.6786,-0.1995,,,,,,,,,,,,
,,,,4.703,-0.2604,,,,,,,,,,,,
,,,,4.7273,-0.3154,,,,,,,,,,,,
,,,,4.7516,-0.3635,,,,,,,,,,,,
,,,,4.7759,-0.404,,,,,,,,,,,,
,,,,4.8002,-0.4361,,,,,,,,,,,,
,,,,4.8245,-0.4593,,,,,,,,,,,,
,,,,4.8488,-0.4734,,,,,,,,,,,,
,,,,4.8732,-0.4781,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,0,7.8063,,,,,,,,,,,,
,,,,0.025,7.8042,,,,,,,,,,,,
,,,,0.05,7.7963,,,,,,,,,,,,
,,,,0.075,7.7678,,,,,,,,,,,,
,,,,0.1,7.7026,,,,,,,,,,,,
,,,,0.125,7.6152,,,,,,,,,,,,
,,,,0.15,7.5123,,,,,,,,,,,,
,,,,0.175,7.3975,,,,,,,,,,,,
,,,,0.2,7.2743,,,,,,,,,,,,
,,,,0.225,7.1459,,,,,,,,,,,,
,,,,0.25,7.0157,,,,,,,,,,,,
,,,,0.275,6.8868,,,,,,,,,,,,
,,,,0.3,6.7624,,,,,,,,,,,,
,,,,0.325,6.6452,,,,,,,,,,,,
,,,,0.35,6.538,,,,,,,,,,,,
,,,,0.375,6.443,,,,,,,,,,,,
,,,,0.4,6.3624,,,,,,,,,,,,
,,,,0.425,6.2979,,,,,,,,,,,,
,,,,0.45,6.2508,,,,,,,,,,,,
,,,,0.475,6.2222,,,,,,,,,,,,
,,,,0.5,6.2125,,,,,,,,,,,,
,,,,0.525,6.2112,,,,,,,,,,,,
,,,,0.55,6.2074,,,,,,,,,,,,
,,,,0.575,6.2013,,,,,,,,,,,,
,,,,0.6,6.1932,,,,,,,,,,,,
,,,,0.625,6.1837,,,,,,,,,,,,
,,,,0.65,6.1729,,,,,,,,,,,,
,,,,0.675,6.1612,,,,,,,,,,,,
,,,,0.7,6.1485,,,,,,,,,,,,
,,,,0.725,6.1349,,,,,,,,,,,,
,,,,0.75,6.1198,,,,,,,,,,,,
,,,,0.775,6.1027,,,,,,,,,,,,
,,,,0.8,6.0828,,,,,,,,,,,,
,,,,0.825,6.0593,,,,,,,,,,,,
,,,,0.85,6.0316,,,,,,,,,,,,
,,,,0.875,6.0003,,,,,,,,,,,,
,,,,0.9,5.9673,,,,,,,,,,,,
,,,,0.925,5.936,,,,,,,,,,,,
,,,,0.95,5.9102,,,,,,,,,,,,
,,,,0.975,5.8933,,,,,,,,,,,,
,,,,1,5.8875,,,,,,,,,,,,
,,,,1.0354,5.8993,,,,,,,,,,,,
,,,,1.0707,5.9336,,,,,,,,,,,,
,,,,1.1061,5.9877,,,,,,,,,,,,
,,,,1.1414,6.0577,,,,,,,,,,,,
,,,,1.1768,6.1405,,,,,,,,,,,,
,,,,1.2121,6.2341,,,,,,,,,,,,
,,,,1.2475,6.3376,,,,,,,,,,,,
,,,,1.2828,6.4508,,,,,,,,,,,,
,,,,1.3182,6.5738,,,,,,,,,,,,
,,,,1.3536,6.7068,,,,,,,,,,,,
,,,,1.3889,6.8493,,,,,,,,,,,,
,,,,1.4243,7.0001,,,,,,,,,,,,
,,,,1.4596,7.1563,,,,,,,,,,,,
,,,,1.495,7.313,,,,,,,,,,,,
,,,,1.5303,7.4634,,,,,,,,,,,,
,,,,1.5657,7.5994,,,,,,,,,,,,
,,,,1.601,7.7117,,,,,,,,,,,,
,,,,1.6364,7.7827,,,,,,,,,,,,
,,,,1.6718,7.8021,,,,,,,,,,,,
,,,,1.7071,7.8063,,,,,,,,,,,,
,,,,1.7314,7.7957,,,,,,,,,,,,
,,,,1.7557,7.7642,,,,,,,,,,,,
,,,,1.7801,7.7129,,,,,,,,,,,,
,,,,1.8044,7.6433,,,,,,,,,,,,
,,,,1.8287,7.5573,,,,,,,,,,,,
,,,,1.853,7.4576,,,,,,,,,,,,
,,,,1.8773,7.347,,,,,,,,,,,,
,,,,1.9016,7.2285,,,,,,,,,,,,
,,,,1.9259,7.1055,,,,,,,,,,,,
,,,,1.9503,6.9809,,,,,,,,,,,,
,,,,1.9746,6.8581,,,,,,,,,,,,
,,,,1.9989,6.7398,,,,,,,,,,,,
,,,,2.0232,6.6288,,,,,,,,,,,,
,,,,2.0475,6.5275,,,,,,,,,,,,
,,,,2.0718,6.438,,,,,,,,,,,,
,,,,2.0962,6.3623,,,,,,,,,,,,
,,,,2.1205,6.3018,,,,,,,,,,,,
,,,,2.1448,6.2577,,,,,,,,,,,,
,,,,2.1691,6.231,,,,,,,,,,,,
,,,,2.1934,6.222,,,,,,,,,,,,
,,,,2.2184,6.2211,,,,,,,,,,,,
,,,,2.2434,6.2184,,,,,,,,,,,,
,,,,2.2684,6.2141,,,,,,,,,,,,
,,,,2.2934,6.2085,,,,,,,,,,,,
,,,,2.3184,6.2018,,,,,,,,,,,,
,,,,2.3434,6.1943,,,,,,,,,,,,
,,,,2.3684,6.1862,,,,,,,,,,,,
,,,,2.3934,6.1777,,,,,,,,,,,,
,,,,2.4184,6.1687,,,,,,,,,,,,
,,,,2.4434,6.1593,,,,,,,,,,,,
,,,,2.4684,6.1491,,,,,,,,,,,,
,,,,2.4934,6.1375,,,,,,,,,,,,
,,,,2.5184,6.1233,,,,,,,,,,,,
,,,,2.5434,6.1047,,,,,,,,,,,,
,,,,2.5684,6.0795,,,,,,,,,,,,
,,,,2.5934,6.0482,,,,,,,,,,,,
,,,,2.6184,6.0154,,,,,,,,,,,,
,,,,2.6434,5.9877,,,,,,,,,,,,
,,,,2.6684,5.9696,,,,,,,,,,,,
,,,,2.6934,5.9633,,,,,,,,,,,,
,,,,2.7184,5.9633,,,,,,,,,,,,
,,,,2.7434,5.9632,,,,,,,,,,,,
,,,,2.7684,5.963,,,,,,,,,,,,
,,,,2.7934,5.9626,,,,,,,,,,,,
,,,,2.8184,5.962,,,,,,,,,,,,
,,,,2.8434,5.961,,,,,,,,,,,,
,,,,2.8684,5.9592,,,,,,,,,,,,
,,,,2.8934,5.9564,,,,,,,,,,,,
,,,,2.9184,5.952,,,,,,,,,,,,
,,,,2.9434,5.9455,,,,,,,,,,,,
,,,,2.9684,5.9361,,,,,,,,,,,,
,,,,2.9934,5.9231,,,,,,,,,,,,
,,,,3.0184,5.9058,,,,,,,,,,,,
,,,,3.0434,5.8839,,,,,,,,,,,,
,,,,3.0684,5.8581,,,,,,,,,,,,
,,,,3.0934,5.8302,,,,,,,,,,,,
,,,,3.1184,5.8033,,,,,,,,,,,,
,,,,3.1434,5.7808,,,,,,,,,,,,
,,,,3.1684,5.7659,,,,,,,,,,,,
,,,,3.1934,5.7607,,,,,,,,,,,,
,,,,3.2288,5.7712,,,,,,,,,,,,
,,,,3.2641,5.8016,,,,,,,,,,,,
,,,,3.2995,5.8488,,,,,,,,,,,,
,,,,3.3348,5.9076,,,,,,,,,,,,
,,,,3.3702,5.9703,,,,,,,,,,,,
,,,,3.4056,6.0289,,,,,,,,,,,,
,,,,3.4409,6.0777,,,,,,,,,,,,
,,,,3.4763,6.1153,,,,,,,,,,,,
,,,,3.5116,6.1427,,,,,,,,,,,,
,,,,3.547,6.1613,,,,,,,,,,,,
,,,,3.5823,6.1721,,,,,,,,,,,,
,,,,3.6177,6.1772,,,,,,,,,,,,
,,,,3.653,6.1803,,,,,,,,,,,,
,,,,3.6884,6.1845,,,,,,,,,,,,
,,,,3.7238,6.1909,,,,,,,,,,,,
,,,,3.7591,6.199,,,,,,,,,,,,
,,,,3.7945,6.2076,,,,,,,,,,,,
,,,,3.8298,6.2151,,,,,,,,,,,,
,,,,3.8652,6.2202,,,,,,,,,,,,
,,,,3.9005,6.222,,,,,,,,,,,,
,,,,3.9005,6.2125,,,,,,,,,,,,
,,,,3.9248,6.2115,,,,,,,,,,,,
,,,,3.9492,6.2084,,,,,,,,,,,,
,,,,3.9735,6.2034,,,,,,,,,,,,
,,,,3.9978,6.1968,,,,,,,,,,,,
,,,,4.0221,6.1887,,,,,,,,,,,,
,,,,4.0464,6.1795,,,,,,,,,,,,
,,,,4.0707,6.1694,,,,,,,,,,,,
,,,,4.0951,6.1583,,,,,,,,,,,,
,,,,4.1194,6.1463,,,,,,,,,,,,
,,,,4.1437,6.1333,,,,,,,,,,,,
,,,,4.168,6.1188,,,,,,,,,,,,
,,,,4.1923,6.1027,,,,,,,,,,,,
,,,,4.2166,6.0845,,,,,,,,,,,,
,,,,4.241,6.0641,,,,,,,,,,,,
,,,,4.2653,6.0418,,,,,,,,,,,,
,,,,4.2896,6.0189,,,,,,,,,,,,
,,,,4.3139,5.9972,,,,,,,,,,,,
,,,,4.3382,5.9793,,,,,,,,,,,,
,,,,4.3625,5.9674,,,,,,,,,,,,
,,,,4.3868,5.9633,,,,,,,,,,,,
,,,,4.3868,5.8875,,,,,,,,,,,,
,,,,4.4112,5.8875,,,,,,,,,,,,
,,,,4.4355,5.8878,,,,,,,,,,,,
,,,,4.4598,5.8881,,,,,,,,,,,,
,,,,4.4841,5.8884,,,,,,,,,,,,
,,,,4.5084,5.8886,,,,,,,,,,,,
,,,,4.5327,5.8884,,,,,,,,,,,,
,,,,4.5571,5.8877,,,,,,,,,,,,
,,,,4.5814,5.8861,,,,,,,,,,,,
,,,,4.6057,5.8834,,,,,,,,,,,,
,,,,4.63,5.8791,,,,,,,,,,,,
,,,,4.6543,5.8727,,,,,,,,,,,,
,,,,4.6786,5.864,,,,,,,,,,,,
,,,,4.703,5.8526,,,,,,,,,,,,
,,,,4.7273,5.8385,,,,,,,,,,,,
,,,,4.7516,5.8221,,,,,,,,,,,,
,,,,4.7759,5.8046,,,,,,,,,,,,
,,,,4.8002,5.7877,,,,,,,,,,,,
,,,,4.8245,5.7735,,,,,,,,,,,,
,,,,4.8488,5.7641,,,,,,,,,,,,
,,,,4.8732,5.7607,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,0,7.8806,,,,,,,,,,,,
,,,,0.025,7.8704,,,,,,,,,,,,
,,,,0.05,7.8419,,,,,,,,,,,,
,,,,0.075,7.8106,,,,,,,,,,,,
,,,,0.1,7.794,,,,,,,,,,,,
,,,,0.125,7.7794,,,,,,,,,,,,
,,,,0.15,7.7625,,,,,,,,,,,,
,,,,0.175,7.7423,,,,,,,,,,,,
,,,,0.2,7.7186,,,,,,,,,,,,
,,,,0.225,7.6912,,,,,,,,,,,,
,,,,0.25,7.6606,,,,,,,,,,,,
,,,,0.275,7.6275,,,,,,,,,,,,
,,,,0.3,7.5931,,,,,,,,,,,,
,,,,0.325,7.5586,,,,,,,,,,,,
,,,,0.35,7.5256,,,,,,,,,,,,
,,,,0.375,7.4954,,,,,,,,,,,,
,,,,0.4,7.4693,,,,,,,,,,,,
,,,,0.425,7.4469,,,,,,,,,,,,
,,,,0.45,7.4268,,,,,,,,,,,,
,,,,0.475,7.4145,,,,,,,,,,,,
,,,,0.5,7.4104,,,,,,,,,,,,
,,,,0.525,7.4006,,,,,,,,,,,,
,,,,0.55,7.3886,,,,,,,,,,,,
,,,,0.575,7.3775,,,,,,,,,,,,
,,,,0.6,7.3664,,,,,,,,,,,,
,,,,0.625,7.353,,,,,,,,,,,,
,,,,0.65,7.3149,,,,,,,,,,,,
,,,,0.675,7.1716,,,,,,,,,,,,
,,,,0.7,7.034,,,,,,,,,,,,
,,,,0.725,6.9036,,,,,,,,,,,,
,,,,0.75,6.7816,,,,,,,,,,,,
,,,,0.775,6.6687,,,,,,,,,,,,
,,,,0.8,6.5658,,,,,,,,,,,,
,,,,0.825,6.4735,,,,,,,,,,,,
,,,,0.85,6.3924,,,,,,,,,,,,
,,,,0.875,6.3229,,,,,,,,,,,,
,,,,0.9,6.2655,,,,,,,,,,,,
,,,,0.925,6.2205,,,,,,,,,,,,
,,,,0.95,6.1882,,,,,,,,,,,,
,,,,0.975,6.1687,,,,,,,,,,,,
,,,,1,6.1622,,,,,,,,,,,,
,,,,1.0354,6.1753,,,,,,,,,,,,
,,,,1.0707,6.2151,,,,,,,,,,,,
,,,,1.1061,6.2832,,,,,,,,,,,,
,,,,1.1414,6.3812,,,,,,,,,,,,
,,,,1.1768,6.5097,,,,,,,,,,,,
,,,,1.2121,6.6673,,,,,,,,,,,,
,,,,1.2475,6.811,,,,,,,,,,,,
,,,,1.2828,6.9233,,,,,,,,,,,,
,,,,1.3182,7.0429,,,,,,,,,,,,
,,,,1.3536,7.1666,,,,,,,,,,,,
,,,,1.3889,7.2909,,,,,,,,,,,,
,,,,1.4243,7.4117,,,,,,,,,,,,
,,,,1.4596,7.5244,,,,,,,,,,,,
,,,,1.495,7.6245,,,,,,,,,,,,
,,,,1.5303,7.7087,,,,,,,,,,,,
,,,,1.5657,7.7737,,,,,,,,,,,,
,,,,1.601,7.7929,,,,,,,,,,,,
,,,,1.6364,7.8213,,,,,,,,,,,,
,,,,1.6718,7.8638,,,,,,,,,,,,
,,,,1.7071,7.8806,,,,,,,,,,,,
,,,,1.7314,7.8789,,,,,,,,,,,,
,,,,1.7557,7.8737,,,,,,,,,,,,
,,,,1.7801,7.8649,,,,,,,,,,,,
,,,,1.8044,7.8525,,,,,,,,,,,,
,,,,1.8287,7.8364,,,,,,,,,,,,
,,,,1.853,7.8166,,,,,,,,,,,,
,,,,1.8773,7.7931,,,,,,,,,,,,
,,,,1.9016,7.766,,,,,,,,,,,,
,,,,1.9259,7.7357,,,,,,,,,,,,
,,,,1.9503,7.7028,,,,,,,,,,,,
,,,,1.9746,7.6682,,,,,,,,,,,,
,,,,1.9989,7.6328,,,,,,,,,,,,
,,,,2.0232,7.5978,,,,,,,,,,,,
,,,,2.0475,7.5646,,,,,,,,,,,,
,,,,2.0718,7.5342,,,,,,,,,,,,
,,,,2.0962,7.5078,,,,,,,,,,,,
,,,,2.1205,7.4863,,,,,,,,,,,,
,,,,2.1448,7.4704,,,,,,,,,,,,
,,,,2.1691,7.4607,,,,,,,,,,,,
,,,,2.1934,7.4574,,,,,,,,,,,,
,,,,2.2184,7.4534,,,,,,,,,,,,
,,,,2.2434,7.4397,,,,,,,,,,,,
,,,,2.2684,7.411,,,,,,,,,,,,
,,,,2.2934,7.3582,,,,,,,,,,,,
,,,,2.3184,7.2741,,,,,,,,,,,,
,,,,2.3434,7.1643,,,,,,,,,,,,
,,,,2.3684,7.042,,,,,,,,,,,,
,,,,2.3934,6.9166,,,,,,,,,,,,
,,,,2.4184,6.7936,,,,,,,,,,,,
,,,,2.4434,6.676,,,,,,,,,,,,
,,,,2.4684,6.5659,,,,,,,,,,,,
,,,,2.4934,6.4651,,,,,,,,,,,,
,,,,2.5184,6.3757,,,,,,,,,,,,
,,,,2.5434,6.3003,,,,,,,,,,,,
,,,,2.5684,6.2417,,,,,,,,,,,,
,,,,2.5934,6.2008,,,,,,,,,,,,
,,,,2.6184,6.1742,,,,,,,,,,,,
,,,,2.6434,6.1573,,,,,,,,,,,,
,,,,2.6684,6.1476,,,,,,,,,,,,
,,,,2.6934,6.1443,,,,,,,,,,,,
,,,,2.7184,6.1556,,,,,,,,,,,,
,,,,2.7434,6.189,,,,,,,,,,,,
,,,,2.7684,6.2431,,,,,,,,,,,,
,,,,2.7934,6.316,,,,,,,,,,,,
,,,,2.8184,6.405,,,,,,,,,,,,
,,,,2.8434,6.4319,,,,,,,,,,,,
,,,,2.8684,6.4318,,,,,,,,,,,,
,,,,2.8934,6.432,,,,,,,,,,,,
,,,,2.9184,6.4322,,,,,,,,,,,,
,,,,2.9434,6.4326,,,,,,,,,,,,
,,,,2.9684,6.4331,,,,,,,,,,,,
,,,,2.9934,6.4336,,,,,,,,,,,,
,,,,3.0184,6.4341,,,,,,,,,,,,
,,,,3.0434,6.4345,,,,,,,,,,,,
,,,,3.0684,6.4347,,,,,,,,,,,,
,,,,3.0934,6.4345,,,,,,,,,,,,
,,,,3.1184,6.4329,,,,,,,,,,,,
,,,,3.1434,6.4275,,,,,,,,,,,,
,,,,3.1684,6.4181,,,,,,,,,,,,
,,,,3.1934,6.4139,,,,,,,,,,,,
,,,,3.2288,6.4227,,,,,,,,,,,,
,,,,3.2641,6.4491,,,,,,,,,,,,
,,,,3.2995,6.4725,,,,,,,,,,,,
,,,,3.3348,6.4997,,,,,,,,,,,,
,,,,3.3702,6.5412,,,,,,,,,,,,
,,,,3.4056,6.5985,,,,,,,,,,,,
,,,,3.4409,6.6643,,,,,,,,,,,,
,,,,3.4763,6.7146,,,,,,,,,,,,
,,,,3.5116,6.7235,,,,,,,,,,,,
,,,,3.547,6.7147,,,,,,,,,,,,
